stream_ratio,OM_type,season,enr,year,added_N,added_P,added_NP,pct_N,pct_P,pct_C,CN,CP,NP,pct_Nse,pct_Pse,pct_Cse,CNse,CPse,NPse
16,Leaves,Spring,TRT,YR1,427.6743881,56.26327882,16.83146286,0.7475,NA,50.425,80.2375,NA,NA,0.060190669,NA,0.232396931,6.520688071,NA,NA
16,Leaves,Spring,TRT,YR2,377.0971263,52.1788825,16.00265739,0.675,0.037807416,48.825,86.02318216,3480.972995,41.20649768,0.056642152,0.005541911,0.253196235,6.508021192,514.7870273,5.282492924
16,Leaves,Summer,PRE,PRE,24,2,26.57142857,1.005,0.040553483,47.4325,57.9225,3181.105935,55.2043122,0.117933597,0.005186213,0.375352612,8.069465467,418.4320762,3.344052975
16,Leaves,Summer,TRT,YR1,436.9902432,56.75660401,17.04861081,0.6325,0.042880285,48.4825,91.97465962,3151.466523,33.64674353,0.058647961,0.006086302,0.306794584,9.183457743,547.1107035,2.579290707
16,Leaves,Summer,TRT,YR2,372.7883514,54.48697779,15.14967345,0.653333333,0.040882605,47.83666667,86.92289667,2687.829754,32.99834793,0.069841089,0.007341994,0.36739322,7.964536715,359.6342005,0.5396082
16,Leaves,Winter,PRE,PRE,28,2,31,0.715,0.027489084,49.485,81.22,4846.048706,59.17494048,0.031754265,0.003218391,0.430919559,3.956886402,561.1770805,4.70720334
16,Leaves,Winter,TRT,YR1,398.3386468,44.41767947,19.85775902,0.67,0.044070341,49.0575,86.55,3658.386798,41.38862164,0.043969687,0.014139013,0.542284904,5.190022479,872.7487583,8.517656856
16,Leaves,Winter,TRT,YR2,366.9094951,52.71868978,15.41089995,0.865,0.042105509,47.9525,65.9307463,3077.359718,46.10609888,0.05866572,0.004316668,1.875852584,6.558539998,450.725732,2.011363573
16,LeavesB,Autumn,PRE,PRE,26,3,19.19047619,0.636375,0.030059553,45.5255028,90.15731253,4182.233754,47.13133277,0.063530152,0.002651517,1.778917854,10.44533843,469.2169067,2.90792311
16,LeavesB,Autumn,TRT,YR1,333.1564597,40.71763054,18.11754711,0.727521914,0.04059725,47.55485484,79.37911046,3339.061049,42.62799992,0.050166236,0.004698638,0.585691647,6.553675256,406.2891277,4.883079837
16,LeavesB,Autumn,TRT,YR2,346.488029,52.39073608,14.6442587,0.754204262,0.046467338,39.18241157,61.79205984,2217.450539,36.01324713,0.037839471,0.00185468,1.50469967,4.104373383,148.2758602,1.330418878
16,LeavesB,Spring,PRE,PRE,57,3,42.07142857,0.78087691,0.035915275,41.89226375,63.30546882,3070.07997,48.35507812,0.024871068,0.001492231,0.97708333,3.322334418,197.0026801,1.072530784
16,LeavesB,Spring,TRT,YR1,427.6743881,56.26327882,16.83146286,0.97125,0.067138507,42.02625,51.00851495,1647.010873,32.31020241,0.040727207,0.003475042,1.018976969,2.201679733,93.25428102,1.230641385
16,LeavesB,Spring,TRT,YR2,377.0971263,52.1788825,16.00265739,0.916145909,0.060483055,42.3456217,54.17794698,1866.154027,34.18805882,0.030335595,0.003807748,1.713478122,2.29190245,159.2542192,1.813742687
16,LeavesB,Summer,PRE,PRE,24,2,26.57142857,1.136684235,0.059999754,41.98529464,44.36308131,1897.848018,42.47934225,0.092274072,0.005185781,1.380097271,2.525210169,168.5874965,1.947404416
16,LeavesB,Summer,TRT,YR1,436.9902432,56.75660401,17.04861081,1.38625,0.093186395,43.9725,39.29860076,1378.230102,34.37437866,0.145503283,0.013729669,1.160202799,3.562790312,176.0708497,2.050289232
16,LeavesB,Summer,TRT,YR2,372.7883514,54.48697779,15.14967345,0.881518829,0.044483792,42.74847374,57.67994378,2587.405441,44.63028218,0.06041602,0.00467727,1.298014567,5.708740826,341.6608074,3.030768458
16,LeavesB,Winter,PRE,PRE,28,2,31,0.8,0.042943271,41.49125,61.87750298,2675.249188,42.373295,0.040089186,0.003349527,1.84713237,4.862875527,335.0722146,2.488063721
16,LeavesB,Winter,TRT,YR1,398.3386468,44.41767947,19.85775902,0.67125,0.028524804,38.1425,67.05285745,3491.824406,52.14841675,0.038426065,0.001399765,2.445180208,4.428243979,258.3727202,1.662939689
16,LeavesB,Winter,TRT,YR2,366.9094951,52.71868978,15.41089995,0.988781902,0.06109725,38.64403967,45.82087963,1713.385268,36.97562315,0.043480342,0.005151564,1.54997309,1.589393836,158.8231374,2.362252824
16,Wood,Autumn,PRE,PRE,26,3,19.19047619,0.535,0.018699986,48.1525,108.8825,6881.610164,64.00871994,0.052360927,0.002007228,0.567294383,13.24519874,723.5239858,5.374664126
16,Wood,Autumn,TRT,YR1,333.1564597,40.71763054,18.11754711,0.52,0.017668072,47.2675,108.2075,12692.55165,105.5046774,0.045460606,0.004980105,0.3914157,9.403261292,7081.2685,48.90418446
16,Wood,Autumn,TRT,YR2,346.488029,52.39073608,14.6442587,0.4675,0.022440568,49.235,127.2825,7166.854099,52.98482562,0.04625563,0.005158988,0.261963738,15.50082599,2307.444075,10.01329145
16,Wood,Spring,PRE,PRE,57,3,42.07142857,0.3425,0.011222909,46.6925,168.15,11740.89189,69.18369708,0.049895725,0.002061912,0.263102483,18.75189057,1879.939669,3.974972836
16,Wood,Spring,TRT,YR1,427.6743881,56.26327882,16.83146286,0.4375,0.018899806,48.4525,129.77,7057.375008,54.8750833,0.018874586,0.0028071,0.462644122,6.751140644,994.2075463,9.255479089
16,Wood,Spring,TRT,YR2,377.0971263,52.1788825,16.00265739,0.37325,0.029929554,45.7565,149.8828442,7418.563225,46.53578674,0.046143571,0.017096334,0.585011752,18.65204021,2078.556336,11.17035034
16,Wood,Summer,PRE,PRE,24,2,26.57142857,0.47,0.016773628,45.91,116.045,7548.613782,66.05578367,0.032403703,0.002771131,1.675574528,10.80998343,977.9423558,10.04773774
16,Wood,Summer,TRT,YR1,436.9902432,56.75660401,17.04861081,0.3875,0.017749851,46.355,148.9189174,7111.083462,48.64785866,0.061424072,0.002192668,0.296099645,19.83192356,997.0887253,4.896282098
16,Wood,Summer,TRT,YR2,372.7883514,54.48697779,15.14967345,0.44425,0.019752282,46.375,124.2765544,6258.776642,50.79109455,0.038545157,0.001932527,0.416576324,10.08051121,673.9870812,4.943410448
16,Wood,Winter,PRE,PRE,28,2,31,0.33,0.013397959,49.12,177.085,10350.29601,57.7916155,0.027386128,0.002568555,0.260384331,13.69010866,1569.171384,6.601684067
16,Wood,Winter,TRT,YR1,398.3386468,44.41767947,19.85775902,0.435,0.019383813,46.785,134.4825,7156.991191,52.41631826,0.071004695,0.003864286,0.190809678,19.8847045,1588.910925,6.237206366
16,Wood,Winter,TRT,YR2,366.9094951,52.71868978,15.41089995,0.43,0.020618032,46.365,126.0779234,5978.780682,47.80765048,0.010801234,0.002183399,0.196150452,3.752822706,539.1419559,5.127268317
32,Biofilm,Autumn,PRE,PRE,159,3,117.3571429,0.465797534,0.018757189,5.441497641,13.15362819,1333.610082,81.73005737,0.049311856,0.006065421,1.661155153,3.153185475,909.2029808,41.47054969
32,Biofilm,Autumn,PRE,YR1,381.4475061,21.74489663,38.84285025,0.706929382,0.046422478,4.620192957,7.63390942,260.3623767,34.06453659,0.038086608,0.00418018,0.223324163,0.122881416,13.57333899,1.383897668
32,Biofilm,Autumn,TRT,YR2,332.6378152,23.54091102,31.28830323,0.482591167,0.029440033,2.335725396,5.51395173,198.5586769,35.84752546,0.082419199,0.003808637,0.474155034,0.29483331,20.83440173,2.589243517
32,Biofilm,Spring,PRE,PRE,241,4,133.4107143,0.745984361,0.0355542,7.128955514,10.41193468,472.6674232,44.91159491,0.210298236,0.008323037,3.214414706,2.408596496,127.8509186,3.494307952
32,Biofilm,Spring,TRT,YR1,309.520992,18.43531813,37.17689633,1.220915114,0.235525146,7.912073283,7.570679405,209.3189011,27.83646501,0.269831201,0.167331739,1.713962427,0.060369594,88.53390683,11.83679342
32,Biofilm,Spring,TRT,YR2,383.8149641,30.02288411,28.30760659,1.816019156,0.17326803,12.68437836,8.406977856,183.0246888,21.94053827,0.618508523,0.035143922,4.057148487,0.331831204,41.11952853,5.059559903
32,Biofilm,Summer,PRE,PRE,187,2,207.0357143,0.756551336,0.044319631,5.128476402,7.850425699,323.5811511,40.43548554,0.041607523,0.006361663,0.506155086,0.41309374,58.19174773,6.12538709
32,Biofilm,Summer,TRT,YR1,326.1010827,30.81597963,23.43203031,1.136000466,0.073267282,7.7899643,7.958237187,284.0402899,35.65481871,0.116680709,0.01230662,0.9094658,0.23360204,26.02444458,2.936118739
32,Biofilm,Summer,TRT,YR2,390.8997741,29.3404027,29.50074661,0.5367268,0.026569371,3.164398554,6.912179499,321.7586494,47.73129293,0.137275075,0.006370023,0.789599041,0.342094596,45.41630356,8.730683479
32,Biofilm,Winter,PRE,PRE,160,3,118.0952381,0.523253677,0.027225435,15.96578786,22.07842807,1102.175041,43.11733233,0.303930674,0.013585073,13.08926166,11.65054099,565.2650914,17.26238216
32,Biofilm,Winter,TRT,YR1,359.5813038,16.25958293,48.969014,1.605836615,0.107786451,9.885229472,7.373096069,272.2819294,36.72281771,0.534205096,0.045155103,3.117055998,0.210896914,32.6919427,3.903025569
32,Biofilm,Winter,TRT,YR2,377.633848,24.80388479,33.71202704,0.514547321,0.012921276,5.545338083,11.01580049,612.0626373,73.257678,0.116621018,0.003245795,2.659434478,2.711451177,68.18010285,5.198930219
32,FBOM,Autumn,PRE,PRE,159,3,117.3571429,1.416666667,0.114806194,23.89666667,19.68711508,539.1764127,27.36175474,0.033333333,0.004431465,0.61661261,0.425863281,23.03665335,0.59079033
32,FBOM,Autumn,TRT,YR1,381.4475061,21.74489663,38.84285025,0.7625,0.079522211,14.385,22.2125,463.9261431,21.0542394,0.091776449,0.004793909,1.596963264,0.277710131,27.57877353,1.477040699
32,FBOM,Autumn,TRT,YR2,332.6378152,23.54091102,31.28830323,1.18325,0.089703878,21.78875,21.53822772,633.8656938,29.42700136,0.077158252,0.006955748,1.216760273,0.41240432,38.01297383,1.660960205
32,FBOM,Spring,PRE,PRE,241,4,133.4107143,0.3675,0.048094553,6.7975,20.95,287.363213,13.77399491,0.177687694,0.018371758,3.440674292,0.693361378,83.68210371,3.644779002
32,FBOM,Spring,TRT,YR1,309.520992,18.43531813,37.17689633,0.4825,0.030215833,6.0725,12.67860421,444.6106573,37.40722558,0.158974579,0.009899363,2.844612964,2.901711501,98.66264858,5.635799109
32,FBOM,Spring,TRT,YR2,383.8149641,30.02288411,28.30760659,0.3625,0.032960361,3.985,12.12613579,363.958012,26.22147013,0.044976846,0.005728625,1.107621325,2.179541793,43.48734997,1.299338458
32,FBOM,Summer,PRE,PRE,187,2,207.0357143,0.8125,0.089901581,15.805,22.71769231,452.4865222,19.92399041,0.0627661,0.005450111,1.33981031,0.409923623,15.95450633,0.67405689
32,FBOM,Summer,TRT,YR1,326.1010827,30.81597963,23.43203031,0.9135,0.070503253,19.164,24.47178817,696.236138,28.39885227,0.119708326,0.005579506,2.475767558,0.498537881,54.90586818,1.983911918
32,FBOM,Summer,TRT,YR2,390.8997741,29.3404027,29.50074661,1.03275,0.084600895,18.1155,20.46660742,556.5907147,27.14900855,0.024287771,0.004221609,0.753031042,0.66840852,32.49929811,0.851196097
32,FBOM,Winter,PRE,PRE,160,3,118.0952381,0.0925,0.018738189,1.5225,18.54,200.7379843,10.64141293,0.020966243,0.002736859,0.426446069,1.17797142,32.76665766,1.126430425
32,FBOM,Winter,TRT,YR1,359.5813038,16.25958293,48.969014,0.7875,0.050473109,17.4775,26.20493412,621.0039862,23.79013919,0.2435,0.014437679,4.7875,1.010139415,38.6194619,2.390802395
32,FBOM,Winter,TRT,YR2,377.633848,24.80388479,33.71202704,0.91125,0.074700822,18.47975,23.80809833,640.2171983,26.94288548,0.06056178,0.003759201,0.731355178,0.730640911,8.090425879,0.524247081
32,Leaves,Autumn,PRE,PRE,159,3,117.3571429,0.7325,0.037212898,50.8925,81.1625,3696.479088,45.19117596,0.023935678,0.004661194,0.33234959,2.734804609,443.25218,4.25556763
32,Leaves,Autumn,TRT,YR1,381.4475061,21.74489663,38.84285025,0.81,0.032910891,49.58,71.7825,4191.3282,57.73909986,0.027988093,0.004497879,0.561307996,3.324661324,741.6397485,7.950963855
32,Leaves,Autumn,TRT,YR2,332.6378152,23.54091102,31.28830323,0.9525,0.055504501,49.6575,66.44,2388.881426,37.86137799,0.150630619,0.006002029,0.429270214,11.99583192,244.2437692,4.1187844
32,Leaves,Spring,PRE,PRE,241,4,133.4107143,0.9175,0.02665454,48.3475,61.92,4772.633933,77.94134842,0.039660013,0.00206797,0.187943919,2.553732562,375.7742579,7.63830813
32,Leaves,Spring,TRT,YR1,309.520992,18.43531813,37.17689633,0.89,NA,50.115,68.24,NA,NA,0.094428103,NA,0.218193339,7.266301214,NA,NA
32,Leaves,Spring,TRT,YR2,383.8149641,30.02288411,28.30760659,0.865,0.040049075,48.0875,65.32629288,3684.903855,58.01403406,0.042914644,0.009115177,0.096468907,3.157456891,865.2097916,15.7554259
32,Leaves,Summer,PRE,PRE,187,2,207.0357143,0.9575,0.042815105,48.68,79.8325,4589.045289,54.17244228,0.348027178,0.01797741,1.12779283,19.90232833,1475.132717,5.397495985
32,Leaves,Summer,TRT,YR1,326.1010827,30.81597963,23.43203031,1.16,0.066660129,47.9725,53.31056739,2077.387759,38.74775767,0.233273802,0.013960058,1.129405264,8.702445926,362.6430818,0.639813423
32,Leaves,Summer,TRT,YR2,390.8997741,29.3404027,29.50074661,1,0.037825036,48.305,57.52152491,3312.189788,62.70899378,0.081342896,0.001025496,0.193455421,4.802158038,101.7704887,3.560359605
32,Leaves,Winter,PRE,PRE,160,3,118.0952381,0.7875,0.02691718,48.6625,76.9025,5846.821903,74.52642591,0.09437293,0.007074383,1.235201569,13.03168854,1509.340639,15.22643191
32,Leaves,Winter,TRT,YR1,359.5813038,16.25958293,48.969014,0.845,0.045709813,49.96,70.44,3040.476079,42.2946729,0.066017674,0.006625606,0.77774246,6.544392001,504.159369,3.224771373
32,Leaves,Winter,TRT,YR2,377.633848,24.80388479,33.71202704,1,0.044196302,48.8975,57.55812388,3031.847403,52.33547604,0.049665548,0.005848674,1.737734996,4.064655509,453.0331846,6.242814935
32,LeavesB,Autumn,PRE,PRE,159,3,117.3571429,0.9118,0.039650632,49.03037024,69.44238868,3652.409246,52.70944412,0.104774672,0.005627002,0.551803446,9.917585639,577.5461702,3.970511619
32,LeavesB,Autumn,TRT,YR1,381.4475061,21.74489663,38.84285025,0.823745509,0.03970113,48.38806809,69.92495105,3557.500247,49.90843404,0.043503581,0.005608931,0.616020167,3.929752423,451.5109841,4.569601406
32,LeavesB,Autumn,TRT,YR2,332.6378152,23.54091102,31.28830323,1.004562515,0.059445972,45.22557221,54.99127001,2257.410356,40.06496254,0.103981431,0.011776618,0.75981374,4.08570977,257.2202615,2.275454208
32,LeavesB,Spring,PRE,PRE,241,4,133.4107143,0.899958991,0.029619422,44.55952466,58.59062636,4118.479083,69.52712976,0.039344843,0.002540277,0.822160434,3.257345204,457.0822523,5.057746785
32,LeavesB,Spring,TRT,YR1,309.520992,18.43531813,37.17689633,1.034285714,0.054509402,36.86428571,41.38690749,1826.291133,42.98838574,0.067466293,0.004500063,3.493986574,3.064256113,264.8166574,3.205472876
32,LeavesB,Spring,TRT,YR2,383.8149641,30.02288411,28.30760659,0.852115505,0.054187202,43.4520897,60.04651616,2086.093548,34.93276093,0.043401173,0.001907679,1.409906617,2.427543784,99.09951765,1.841614915
32,LeavesB,Summer,PRE,PRE,187,2,207.0357143,1.077515299,0.048353073,43.09317669,49.29233173,2496.734913,50.1891107,0.118383678,0.006683063,1.783691228,4.624267797,272.400507,1.766960911
32,LeavesB,Summer,TRT,YR1,326.1010827,30.81597963,23.43203031,1.18,0.075648049,40.00428571,42.25219312,1614.261,36.28195345,0.106859944,0.009955826,2.10416238,5.78992544,364.3160235,2.496122973
32,LeavesB,Summer,TRT,YR2,390.8997741,29.3404027,29.50074661,0.958837018,0.042127701,46.13348869,62.08799227,3475.85673,53.56623293,0.165208162,0.010646944,0.723619865,12.14069695,941.3507073,4.277974155
32,LeavesB,Winter,PRE,PRE,160,3,118.0952381,0.925714286,0.04905501,41.81285714,52.70790674,2347.702259,43.99726166,0.032576441,0.005309735,1.792289988,1.486465905,242.2921478,3.621746696
32,LeavesB,Winter,TRT,YR1,359.5813038,16.25958293,48.969014,0.842857143,0.041207129,44.22571429,61.42458264,2916.279424,46.98385851,0.027921172,0.003673476,1.433375731,2.102724258,298.2004862,3.549059677
32,LeavesB,Winter,TRT,YR2,377.633848,24.80388479,33.71202704,1.080116881,0.066524313,38.88345272,43.07734623,1568.300687,36.31013866,0.063069766,0.00475232,1.334726727,3.195689555,134.6057275,1.133044148
32,Wood,Autumn,PRE,PRE,159,3,117.3571429,0.4575,0.014299124,48.8525,130.645,10201.58811,76.75594875,0.05202163,0.00345843,0.989262141,16.8989297,1958.736872,9.653988187
32,Wood,Autumn,TRT,YR1,381.4475061,21.74489663,38.84285025,0.5,0.008238483,47.9775,116.2325,21984.63355,155.5969783,0.059581876,0.003082926,0.327143572,13.17425227,13001.99806,48.04033682
32,Wood,Autumn,TRT,YR2,332.6378152,23.54091102,31.28830323,0.4225,0.01692149,48.895,134.775,7595.515048,56.07983379,0.004787136,0.001257017,0.53007075,2.10446549,597.4622939,3.584234535
32,Wood,Spring,PRE,PRE,241,4,133.4107143,0.3425,0.009300326,47.2725,164.9325,15633.18668,91.74517997,0.033757715,0.001733862,0.388616671,14.6457533,4515.300033,19.16207428
32,Wood,Spring,TRT,YR1,309.520992,18.43531813,37.17689633,0.5625,0.026226665,49.0925,102.91,5197.008247,51.94228543,0.031721444,0.004708106,0.328693753,6.366676265,673.2004071,8.47182548
32,Wood,Spring,TRT,YR2,383.8149641,30.02288411,28.30760659,0.423,0.023996134,46.2915,132.6044656,6189.274141,44.67681785,0.047277549,0.00678835,0.387933306,14.71949597,1500.508316,6.680047548
32,Wood,Summer,PRE,PRE,187,2,207.0357143,0.38,0.011571103,47.3225,148.63,11323.80238,75.91952424,0.031091264,0.001631147,0.193148259,10.67193594,1822.793456,9.888482057
32,Wood,Summer,TRT,YR1,326.1010827,30.81597963,23.43203031,0.4025,0.021449477,47.63,144.7214934,6632.641608,44.58455501,0.050228644,0.004542847,0.129935882,18.1086572,1416.472408,5.325365004
32,Wood,Summer,TRT,YR2,390.8997741,29.3404027,29.50074661,0.411,0.019366716,46.072,134.6774431,6664.600606,49.34806943,0.040540104,0.002937624,0.567855762,13.31738652,1155.455158,6.638491223
32,Wood,Winter,PRE,PRE,160,3,118.0952381,0.34,0.010945663,50.415,181.1075,12093.26425,69.34055445,0.044158804,0.000767738,0.358061913,20.11135599,932.0203672,9.02258363
32,Wood,Winter,TRT,YR1,359.5813038,16.25958293,48.969014,0.405,0.017550138,47.855,138.3875,7155.277367,51.55420787,0.014433757,0.001223378,0.1559113,4.798302434,534.2804729,2.322277217
32,Wood,Winter,TRT,YR2,377.633848,24.80388479,33.71202704,0.425,0.020139286,45.9725,128.0869668,6783.165195,51.55294853,0.029011492,0.00371493,0.740341982,9.626885695,1653.392083,8.73021101
128,Biofilm,Autumn,PRE,PRE,41,2,45.39285714,0.456875398,0.018254554,4.097125798,10.59391133,643.9310082,65.27417471,0.090588631,0.005353754,0.80847275,1.497657761,161.3811333,19.50346208
128,Biofilm,Autumn,PRE,YR1,348.5018273,6.342878059,121.6612728,0.600919911,0.028958237,3.785672867,7.254369531,334.4436939,46.59801117,0.050305622,0.003022118,0.501290843,0.531296281,17.96562643,2.983745572
128,Biofilm,Autumn,TRT,YR2,588.3475912,11.67772866,111.5601933,0.632639984,0.031093997,3.24075853,6.002043173,269.4733582,44.94760976,0.062668929,0.001457106,0.253282525,0.192270783,18.12554787,3.093681568
128,Biofilm,Spring,PRE,PRE,88,3,64.95238095,0.568967818,0.032265901,4.324559399,8.17647587,335.4126188,43.87798001,0.166967818,0.015719285,2.318559399,2.35475116,22.22672825,9.918086645
128,Biofilm,Spring,TRT,YR1,436.724624,9.762960957,99.05121,2.074252708,0.112786655,13.10850387,7.636998399,299.4159253,39.46287929,0.698474548,0.032527761,3.887699795,0.39114523,10.30839625,2.164761432
128,Biofilm,Spring,TRT,YR2,468.8267694,10.08723099,102.9139135,0.875812233,0.104346749,5.855132916,7.930545223,161.3969636,20.54269596,0.218624109,0.027803923,1.31753804,0.317650352,45.08660447,5.729383978
128,Biofilm,Summer,PRE,PRE,36,2,39.85714286,0.584541093,0.070640521,4.576217572,9.142690585,176.0402588,19.12738047,0.016871795,0.015496416,0.026892547,0.317562344,39.60142785,3.667114375
128,Biofilm,Summer,TRT,YR1,598.736965,16.17016746,81.98892878,0.935155601,0.06115302,6.195663069,7.802168735,264.4314051,34.4237773,0.071959502,0.003663359,0.129090507,0.489780904,22.58597819,4.805866038
128,Biofilm,Summer,TRT,YR2,439.9014382,8.310253082,117.2127324,0.602093125,0.029519665,3.371043863,6.413782278,335.8569835,53.19642372,0.138672549,0.01200642,0.898042783,0.227603236,38.6302347,7.844398398
128,Biofilm,Winter,PRE,PRE,40,2,44.28571429,0.381563356,0.033483876,4.64046112,11.91284404,503.6756774,38.04227197,0.061501527,0.012002935,2.974271129,5.776906563,273.2425336,12.97676073
128,Biofilm,Winter,TRT,YR1,240.1212421,4.843694401,109.7709707,0.694700201,0.036715484,4.342395001,7.364545595,302.7086098,41.13066433,0.14058089,0.005476995,0.809161422,0.257296756,16.47288478,2.017036855
128,Biofilm,Winter,TRT,YR2,515.3835572,10.66239362,107.0309809,0.379339136,0.018574339,2.9093648,8.84577098,367.0572468,42.01640481,0.082131448,0.007259292,0.680954571,0.439046036,29.82439862,6.10990755
128,FBOM,Autumn,PRE,PRE,41,2,45.39285714,0.836666667,0.0849761,13.06666667,18.36318714,376.6105924,22.79659527,0.057831172,0.004285793,0.924163285,1.849424287,15.5406996,0.76969218
128,FBOM,Autumn,TRT,YR1,348.5018273,6.342878059,121.6612728,0.676,0.066805937,12.70225,21.75733492,501.1753447,23.05459546,0.048029505,0.009124103,0.940263294,0.19205915,33.86738608,1.582359398
128,FBOM,Autumn,TRT,YR2,588.3475912,11.67772866,111.5601933,0.557,0.069801828,10.82375,22.41933515,379.5636068,16.72343203,0.155309905,0.009711394,3.066722066,0.59644419,88.22795492,3.684628692
128,FBOM,Spring,PRE,PRE,88,3,64.95238095,0.2825,0.036375727,5.1825,18.0675,319.4652044,17.4001275,0.157235227,0.019158961,2.967786423,2.412458549,68.94869701,3.649926072
128,FBOM,Spring,TRT,YR1,436.724624,9.762960957,99.05121,0.4125,0.026961673,5.5775,12.91500684,443.7185469,31.75139123,0.133564903,0.006758411,2.452207764,3.097038763,130.8353027,4.127927969
128,FBOM,Spring,TRT,YR2,468.8267694,10.08723099,102.9139135,0.535,0.04441919,8.975,18.62557327,485.4974698,25.53315111,0.137204227,0.007677189,2.74233933,1.369282888,83.61180056,2.66148866
128,FBOM,Summer,PRE,PRE,36,2,39.85714286,0.42,0.051429221,7.66,21.01921811,358.853941,16.93176771,0.138624192,0.01165656,2.576237567,0.611523425,53.95340109,2.233460463
128,FBOM,Summer,TRT,YR1,598.736965,16.17016746,81.98892878,0.39475,0.033007635,7.8205,22.84897241,632.08731,27.27557049,0.064568278,0.002361844,1.462272005,0.571074431,142.8173995,5.540370215
128,FBOM,Summer,TRT,YR2,439.9014382,8.310253082,117.2127324,0.274,0.040991829,4.92,20.84933567,303.6907815,14.54350184,0.075,0.007401646,1.43,0.36487922,35.2839874,1.425298305
128,FBOM,Winter,PRE,PRE,NA,2,44.28571429,0.1225,0.02126522,2.02,18.67,234.164399,12.43673342,0.026259919,0.003903535,0.504859716,0.962868977,29.61627842,1.20666014
128,FBOM,Winter,TRT,YR1,240.1212421,4.843694401,109.7709707,0.652333333,0.053889473,13.87433333,24.81876005,667.9184221,26.88319997,0.07679482,0.003108542,1.617880747,0.246766962,112.1167072,4.414132532
128,FBOM,Winter,TRT,YR2,515.3835572,10.66239362,107.0309809,0.50425,0.05218916,9.9505,22.99530797,442.724171,19.58248871,0.03775,0.005858773,0.808907339,0.265645307,15.22401465,0.39514343
128,Leaves,Autumn,PRE,PRE,41,2,45.39285714,0.595,0.032616042,48.8975,99.5625,4466.007977,43.85031413,0.066895441,0.006701414,0.452223673,11.179275,966.6368394,6.108707303
128,Leaves,Autumn,TRT,YR1,348.5018273,6.342878059,121.6612728,0.695,0.02813606,46.6825,80.1375,4593.035939,56.80425699,0.051234754,0.004419769,0.479867603,6.609520123,661.4494085,4.762048958
128,Leaves,Autumn,TRT,YR2,588.3475912,11.67772866,111.5601933,0.6775,0.032214065,49.31,85.9125,4611.359418,51.84777993,0.046792984,0.006555913,0.241246762,5.616127632,1123.419515,9.102048095
128,Leaves,Spring,PRE,PRE,88,3,64.95238095,0.7575,0.027560991,48.4425,74.8475,4720.221962,62.67137341,0.030923292,0.003131637,0.148681707,2.809832068,534.6941679,5.85697944
128,Leaves,Spring,TRT,YR1,436.724624,9.762960957,99.05121,0.745,NA,49.5625,78.9125,NA,NA,0.052678269,NA,0.232284847,4.992296357,NA,NA
128,Leaves,Spring,TRT,YR2,468.8267694,10.08723099,102.9139135,0.7175,0.049103489,47.625,77.94302323,2873.576362,36.62262505,0.033509949,0.010033247,0.39628483,3.655287786,638.6973106,7.02199273
128,Leaves,Summer,PRE,PRE,36,2,39.85714286,0.975,0.039359082,47.4325,65.54,3992.947584,60.03639584,0.248478705,0.012308698,0.958013352,11.7609573,968.5677358,8.586595526
128,Leaves,Summer,TRT,YR1,598.736965,16.17016746,81.98892878,0.6325,0.043944711,48.55,93.78490859,3001.440626,32.15658657,0.083703345,0.005689708,0.099079093,10.83625322,380.9382171,2.304092802
128,Leaves,Summer,TRT,YR2,439.9014382,8.310253082,117.2127324,0.68,0.03200024,47.54666667,83.93763259,3474.597694,42.49061018,0.077674535,0.00559079,0.421676548,9.527773877,475.257537,6.627470323
128,Leaves,Winter,PRE,PRE,40,2,44.28571429,0.6775,0.023438376,49.465,87.11,5512.824085,59.98809163,0.053599596,0.001463538,0.693138995,6.886391169,362.6556425,3.048667314
128,Leaves,Winter,TRT,YR1,240.1212421,4.843694401,109.7709707,0.6325,0.02411494,48.5875,89.9425,5419.160261,60.04674976,0.024958299,0.002626353,0.365977572,4.015765546,662.0133781,6.631205547
128,Leaves,Winter,TRT,YR2,515.3835572,10.66239362,107.0309809,0.7925,0.034911735,47.9725,71.44713347,4002.05101,54.80071897,0.057209411,0.007001653,1.249715801,3.946172034,791.3223815,7.675367597
128,LeavesB,Autumn,PRE,PRE,41,2,45.39285714,0.7765375,0.034181827,47.51646295,76.24922427,4027.985742,52.72118654,0.070053008,0.003746756,0.521602549,7.991681839,582.9853854,5.113567378
128,LeavesB,Autumn,TRT,YR1,348.5018273,6.342878059,121.6612728,0.649959384,0.029964637,47.71257989,87.80977645,4397.791214,51.87258476,0.045043363,0.003252141,0.275142805,4.587328596,379.8307828,5.938781975
128,LeavesB,Autumn,TRT,YR2,588.3475912,11.67772866,111.5601933,0.942829312,0.047081532,41.41964028,51.84005263,2286.587388,44.31325904,0.038486262,0.001326371,1.788151102,3.093233343,120.8702591,1.087347675
128,LeavesB,Spring,PRE,PRE,88,3,64.95238095,0.760011342,0.032159627,42.34660469,65.40611083,3650.960004,54.74989796,0.0194349,0.002623791,1.879059716,3.571734604,440.9049605,4.512614261
128,LeavesB,Spring,TRT,YR1,436.724624,9.762960957,99.05121,0.9475,0.047091601,41.77,52.01128618,2393.906959,45.4964432,0.038948226,0.003569415,1.285615472,2.455808412,201.964083,1.981551694
128,LeavesB,Spring,TRT,YR2,468.8267694,10.08723099,102.9139135,0.792687559,0.046245825,42.50884013,62.59281925,2373.50827,37.94168077,0.03092272,0.001120738,2.675233984,3.245369862,142.6310706,1.150782971
